"","gutenberg_id","text","title","author","gutenberg_bookshelf","language"
"1",1153,"THE CHESSMEN OF MARS","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"2",1153,"","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"3",1153,"by Edgar Rice Burroughs","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"4",1153,"","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"5",1153,"","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"6",1153,"","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"7",1153,"CONTENTS","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"8",1153,"","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"9",1153," PRELUDE - John Carter Comes to Earth","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"10",1153,"     I  Tara in a Tantrum","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"11",1153,"    II  At the Gale's Mercy","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"12",1153,"   III  The Headless Humans","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"13",1153,"    IV  Captured","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"14",1153,"     V  The Perfect Brain","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"15",1153,"    VI  In the Toils of Horror","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"16",1153,"   VII  A Repellent Sight","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"17",1153,"  VIII  Close Work","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"18",1153,"    IX  Adrift Over Strange Regions","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"19",1153,"     X  Entrapped","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"20",1153,"    XI  The Choice of Tara","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"21",1153,"   XII  Ghek Plays Pranks","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"22",1153,"  XIII  A Desperate Deed","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"23",1153,"   XIV  At Ghek's Command","The Chessmen of Mars","Burroughs, Edgar Rice","Science Fiction","en"
