"","gutenberg_id","text","title","author","gutenberg_bookshelf","language"
"1",958,"RINKITINK IN OZ","Rinkitink in Oz
Wherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz","Baum, L. Frank (Lyman Frank)","Fantasy","en"
"2",958,"","Rinkitink in Oz
Wherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz","Baum, L. Frank (Lyman Frank)","Fantasy","en"
"3",958,"","Rinkitink in Oz
Wherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz","Baum, L. Frank (Lyman Frank)","Fantasy","en"
"4",958,"by","Rinkitink in Oz
Wherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz","Baum, L. Frank (Lyman Frank)","Fantasy","en"
"5",958,"","Rinkitink in Oz
Wherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz","Baum, L. Frank (Lyman Frank)","Fantasy","en"
"6",958,"L. Frank Baum","Rinkitink in Oz
Wherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz","Baum, L. Frank (Lyman Frank)","Fantasy","en"
"7",958,"","Rinkitink in Oz
Wherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz","Baum, L. Frank (Lyman Frank)","Fantasy","en"
"8",958,"","Rinkitink in Oz
Wherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz","Baum, L. Frank (Lyman Frank)","Fantasy","en"
"9",958,"","Rinkitink in Oz
Wherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz","Baum, L. Frank (Lyman Frank)","Fantasy","en"
"10",958,"  Wherein is recorded the Perilous Quest of","Rinkitink in Oz
Wherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz","Baum, L. Frank (Lyman Frank)","Fantasy","en"
"11",958,"     Prince Inga of Pingaree and King","Rinkitink in Oz
Wherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz","Baum, L. Frank (Lyman Frank)","Fantasy","en"
