"","gutenberg_id","text","title","author","gutenberg_bookshelf","language"
"1",68,"Warlord of Mars","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"2",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"3",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"4",68,"By","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"5",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"6",68,"Edgar Rice Burroughs","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"7",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"8",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"9",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"10",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"11",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"12",68,"CONTENTS","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"13",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"14",68,"  On the River Iss","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"15",68,"  Under the Mountains","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"16",68,"  The Temple of the Sun","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"17",68,"  The Secret Tower","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"18",68,"  On the Kaolian Road","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"19",68,"  A Hero in Kaol","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"20",68,"  New Allies","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"21",68,"  Through the Carrion Caves","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"22",68,"  With the Yellow Men","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"23",68,"  In Durance","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"24",68,"  The Pity of Plenty","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"25",68,"  ""Follow the Rope!""","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"26",68,"  The Magnet Switch","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"27",68,"  The Tide of Battle","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"28",68,"  Rewards","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"29",68,"  The New Ruler","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"30",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"31",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"32",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"33",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"34",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"35",68,"ON THE RIVER ISS","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"36",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"37",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"38",68,"In the shadows of the forest that flanks the crimson plain by the","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"39",68,"side of the Lost Sea of Korus in the Valley Dor, beneath the hurtling","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"40",68,"moons of Mars, speeding their meteoric way close above the bosom of","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"41",68,"the dying planet, I crept stealthily along the trail of a shadowy","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"42",68,"form that hugged the darker places with a persistency that proclaimed","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"43",68,"the sinister nature of its errand.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"44",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"45",68,"For six long Martian months I had haunted the vicinity of the","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"46",68,"hateful Temple of the Sun, within whose slow-revolving shaft, far","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"47",68,"beneath the surface of Mars, my princess lay entombed--but whether","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"48",68,"alive or dead I knew not.  Had Phaidor's slim blade found that","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"49",68,"beloved heart?  Time only would reveal the truth.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"50",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"51",68,"Six hundred and eighty-seven Martian days must come and go before","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"52",68,"the cell's door would again come opposite the tunnel's end where","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"53",68,"last I had seen my ever-beautiful Dejah Thoris.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"54",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"55",68,"Half of them had passed, or would on the morrow, yet vivid in my","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"56",68,"memory, obliterating every event that had come before or after,","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"57",68,"there remained the last scene before the gust of smoke blinded my","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"58",68,"eyes and the narrow slit that had given me sight of the interior","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"59",68,"of her cell closed between me and the Princess of Helium for a long","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"60",68,"Martian year.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"61",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"62",68,"As if it were yesterday, I still saw the beautiful face of Phaidor,","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"63",68,"daughter of Matai Shang, distorted with jealous rage and hatred as","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"64",68,"she sprang forward with raised dagger upon the woman I loved.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"65",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"66",68,"I saw the red girl, Thuvia of Ptarth, leap forward to prevent the","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"67",68,"hideous deed.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"68",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"69",68,"The smoke from the burning temple had come then to blot out the","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"70",68,"tragedy, but in my ears rang the single shriek as the knife fell.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"71",68,"Then silence, and when the smoke had cleared, the revolving temple","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"72",68,"had shut off all sight or sound from the chamber in which the three","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"73",68,"beautiful women were imprisoned.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"74",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"75",68,"Much there had been to occupy my attention since that terrible moment;","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"76",68,"but never for an instant had the memory of the thing faded, and","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"77",68,"all the time that I could spare from the numerous duties that had","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"78",68,"devolved upon me in the reconstruction of the government of the","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"79",68,"First Born since our victorious fleet and land forces had overwhelmed","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"80",68,"them, had been spent close to the grim shaft that held the mother","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"81",68,"of my boy, Carthoris of Helium.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"82",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"83",68,"The race of blacks that for ages had worshiped Issus, the false","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"84",68,"deity of Mars, had been left in a state of chaos by my revealment","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"85",68,"of her as naught more than a wicked old woman.  In their rage they","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"86",68,"had torn her to pieces.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"87",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"88",68,"From the high pinnacle of their egotism the First Born had been","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"89",68,"plunged to the depths of humiliation.  Their deity was gone, and","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"90",68,"with her the whole false fabric of their religion.  Their vaunted","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"91",68,"navy had fallen in defeat before the superior ships and fighting","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"92",68,"men of the red men of Helium.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"93",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"94",68,"Fierce green warriors from the ocher sea bottoms of outer Mars had","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"95",68,"ridden their wild thoats across the sacred gardens of the Temple","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"96",68,"of Issus, and Tars Tarkas, Jeddak of Thark, fiercest of them all,","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"97",68,"had sat upon the throne of Issus and ruled the First Born while","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"98",68,"the allies were deciding the conquered nation's fate.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"99",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"100",68,"Almost unanimous was the request that I ascend the ancient throne","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"101",68,"of the black men, even the First Born themselves concurring in it;","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"102",68,"but I would have none of it.  My heart could never be with the race","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"103",68,"that had heaped indignities upon my princess and my son.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"104",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"105",68,"At my suggestion Xodar became Jeddak of the First Born.  He had","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"106",68,"been a dator, or prince, until Issus had degraded him, so that his","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"107",68,"fitness for the high office bestowed was unquestioned.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"108",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"109",68,"The peace of the Valley Dor thus assured, the green warriors dispersed","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"110",68,"to their desolate sea bottoms, while we of Helium returned to our","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"111",68,"own country.  Here again was a throne offered me, since no word","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"112",68,"had been received from the missing Jeddak of Helium, Tardos Mors,","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"113",68,"grandfather of Dejah Thoris, or his son, Mors Kajak, Jed of Helium,","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"114",68,"her father.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"115",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"116",68,"Over a year had elapsed since they had set out to explore the northern","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"117",68,"hemisphere in search of Carthoris, and at last their disheartened","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"118",68,"people had accepted as truth the vague rumors of their death that","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"119",68,"had filtered in from the frozen region of the pole.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"120",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"121",68,"Once again I refused a throne, for I would not believe that the","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"122",68,"mighty Tardos Mors, or his no less redoubtable son, was dead.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"123",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"124",68,"""Let one of their own blood rule you until they return,"" I said","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"125",68,"to the assembled nobles of Helium, as I addressed them from the","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"126",68,"Pedestal of Truth beside the Throne of Righteousness in the Temple","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"127",68,"of Reward, from the very spot where I had stood a year before when","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"128",68,"Zat Arras pronounced the sentence of death upon me.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"129",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"130",68,"As I spoke I stepped forward and laid my hand upon the shoulder of","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"131",68,"Carthoris where he stood in the front rank of the circle of nobles","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"132",68,"about me.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"133",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"134",68,"As one, the nobles and the people lifted their voices in a long","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"135",68,"cheer of approbation.  Ten thousand swords sprang on high from as","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"136",68,"many scabbards, and the glorious fighting men of ancient Helium","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"137",68,"hailed Carthoris Jeddak of Helium.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"138",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"139",68,"His tenure of office was to be for life or until his great-grandfather,","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"140",68,"or grandfather, should return.  Having thus satisfactorily arranged","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"141",68,"this important duty for Helium, I started the following day for","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"142",68,"the Valley Dor that I might remain close to the Temple of the Sun","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"143",68,"until the fateful day that should see the opening of the prison","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"144",68,"cell where my lost love lay buried.","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
"145",68,"","Warlord of Mars","Burroughs, Edgar Rice","Science Fiction","en"
