"","gutenberg_id","text","title","author","gutenberg_bookshelf","language"
"1",9056,"Bad Medicine","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"2",9056,"","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"3",9056,"by Robert Sheckley","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"4",9056,"","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"5",9056,"","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"6",9056,"","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"7",9056,"Audio performance Copyright (C) 2003 by Robert Sheckley.","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"8",9056,"","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"9",9056,"This is a copyrighted computer-generated audio performance","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"10",9056,"of Project Gutenberg's public domain book, ""Bad Medicine"",","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"11",9056,"by Robert Sheckley.","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"12",9056,"","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"13",9056,"It is available as an MP3 file:","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"14",9056,"","Bad Medicine","Sheckley, Robert","Science Fiction","en"
"15",9056,"  9056-3.mp3","Bad Medicine","Sheckley, Robert","Science Fiction","en"
