"","id","title","author","genre","sentence","x","y","DET","NOUN","VERB","ADJ","PROPN","ADP","AUX","CONJ","INTJ","NUM","PRON","SCONJ"
"1","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",1,-0.0314005224724497,0.586447569525976,0,4,0,0,3,1,0,0,0,1,0,1
"2","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",2,0.115597244548174,0.203567568421591,2,11,4,1,1,4,2,0,0,1,0,2
"3","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",3,-0.0534794062801866,-0.232968866856148,0,3,2,3,0,2,1,0,0,0,0,0
"4","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",4,0.228298774396378,-0.118618743527708,5,8,4,1,0,8,3,0,0,0,1,1
"5","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",5,-0.0321184299869937,-0.225705490004552,4,8,2,0,0,5,1,0,0,0,0,0
"6","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",6,-0.199648698789483,-0.297215847620576,0,4,2,1,0,1,0,0,0,0,1,0
"7","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",7,-0.0346003870641028,0.113381409708553,6,7,3,0,1,5,1,0,0,1,2,0
"8","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",8,0.0496523672286079,0.0328662020004237,1,3,3,2,1,1,1,0,0,0,2,0
"9","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",9,-0.130715631173774,0.0661304296975648,2,4,1,1,1,3,0,0,0,1,1,0
"10","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",10,-0.0321184299869937,-0.225705490004552,3,4,1,0,0,2,1,0,0,0,0,0
"11","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",11,0.0290516456491389,-0.250211186364194,3,2,2,0,0,2,1,0,0,0,1,0
"12","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",12,0.0112508320714782,-0.25626400040719,0,1,1,1,0,1,1,0,0,0,2,0
"13","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",13,0.00222482633178848,0.0530598525822512,7,11,6,5,1,8,2,0,0,1,5,0
"14","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",14,0.00222482633178848,0.0530598525822512,6,12,4,2,1,7,1,0,0,2,1,0
"15","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",15,0.137527722476337,0.145936844763192,11,9,12,4,5,11,1,0,0,1,8,1
"16","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",16,0.00222482633178848,0.0530598525822512,4,5,2,3,2,3,2,0,0,1,1,0
"17","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",17,-0.273797499402245,0.227428540988398,0,1,2,0,1,2,0,0,0,0,1,0
"18","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",18,-0.323767506861584,-0.264141658418681,0,5,4,0,0,2,0,0,0,0,5,0
"19","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",19,0.137527722476337,0.145936844763192,11,22,13,11,5,15,5,0,0,2,5,4
"20","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",20,0.0143417720471349,0.0989203172045068,3,7,7,0,2,3,1,0,0,0,2,0
"21","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",21,-0.321373045554583,0.983896347859876,0,0,1,0,1,0,0,0,0,0,0,0
"22","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",22,0.0496523672286079,0.0328662020004237,11,13,6,4,3,9,2,0,0,0,3,0
"23","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",23,-0.260051621175229,0.223337330586841,1,4,1,0,2,3,0,0,0,0,0,0
"24","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",24,-0.0991020131637557,-0.313212493045511,1,1,1,1,0,1,0,0,0,0,2,0
"25","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",25,-0.0166168211671912,0.0900585038734344,2,6,0,2,1,2,0,0,0,0,2,0
"26","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",26,0.194719191734015,0.138306598932783,6,10,5,2,3,7,2,0,0,0,6,1
"27","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",27,-0.106182734017988,-0.204685049311477,1,1,2,0,0,0,1,0,0,0,0,0
"28","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",28,-0.178287722496291,-0.289952470768981,2,4,3,0,0,1,0,0,0,0,3,0
"29","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",29,0.228298774396378,-0.118618743527708,5,9,5,1,0,5,3,0,0,0,3,1
"30","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",30,0.194719191734015,0.138306598932783,5,7,4,3,1,8,1,0,0,0,2,1
"31","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",31,0.137527722476337,0.145936844763192,4,11,6,3,2,10,3,0,0,2,10,1
"32","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",32,0.0496523672286079,0.0328662020004237,4,5,2,1,1,5,2,0,0,0,2,0
"33","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",33,0.0673052010562504,-0.275825674659046,6,12,9,1,0,8,3,0,0,0,8,0
"34","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",34,0.0496523672286079,0.0328662020004237,3,6,5,5,1,7,2,0,0,0,3,0
"35","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",35,-0.0991020131637557,-0.313212493045511,2,2,4,1,0,1,0,0,0,0,2,0
"36","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",36,0.0673052010562504,-0.275825674659046,4,5,6,1,0,7,1,0,0,0,6,0
"37","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",37,0.0117426133188732,-0.214521333172056,4,4,5,3,0,2,1,0,0,1,2,0
"38","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",38,0.194719191734015,0.138306598932783,3,4,4,2,1,1,1,0,0,0,1,1
"39","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",39,-0.0179657824484298,-0.238295973081661,1,1,3,0,0,0,1,0,0,0,3,0
"40","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",40,0.0673052010562504,-0.275825674659046,2,3,3,3,0,2,1,0,0,0,1,0
"41","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",41,0.273990168699699,-0.239987082044119,0,0,2,0,0,1,1,0,0,0,1,0
"42","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",42,0.0496523672286079,0.0328662020004237,3,6,3,2,1,5,4,0,0,0,6,0
"43","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",43,0.0227057305939917,-0.259673342408487,1,2,1,1,0,2,1,0,0,0,0,0
"44","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",44,0.0673052010562504,-0.275825674659046,2,3,2,1,0,1,1,0,0,0,2,0
"45","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",45,0.0496523672286079,0.0328662020004237,2,3,1,4,1,1,1,0,0,0,1,0
"46","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",46,0.00222482633178848,0.0530598525822512,9,12,9,4,1,10,3,0,0,2,4,0
"47","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",47,0.194719191734015,0.138306598932783,3,6,7,5,3,6,1,0,0,0,6,2
"48","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",48,0.137527722476337,0.145936844763192,4,11,7,1,1,5,2,0,0,1,2,1
"49","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",49,0.228298774396378,-0.118618743527708,4,9,9,4,0,10,6,0,0,0,4,1
"50","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",50,0.194719191734015,0.138306598932783,1,6,6,1,1,2,2,0,0,0,5,2
"51","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",51,-0.0955042212210605,0.0449191971919495,3,4,1,4,1,3,0,0,0,0,1,0
"52","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",52,0.137527722476337,0.145936844763192,8,13,6,7,2,10,4,0,0,2,5,1
"53","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",53,0.194719191734015,0.138306598932783,9,16,5,4,2,8,3,0,0,0,5,1
"54","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",54,0.0496523672286079,0.0328662020004237,3,4,2,1,1,4,2,0,0,0,2,0
"55","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",55,0.0290516456491389,-0.250211186364194,2,5,1,0,0,2,1,0,0,0,1,0
"56","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",56,0.0673052010562504,-0.275825674659046,3,2,3,1,0,2,2,0,0,0,1,0
"57","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",57,0.137527722476337,0.145936844763192,4,10,2,2,1,4,2,0,0,1,2,1
"58","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",58,0.194719191734015,0.138306598932783,6,12,7,4,1,7,1,0,0,0,6,2
"59","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",59,0.0496523672286079,0.0328662020004237,7,23,13,12,6,13,6,0,0,0,13,0
"60","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",60,0.228298774396378,-0.118618743527708,3,8,5,6,0,4,4,0,0,0,5,2
"61","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",61,0.137527722476337,0.145936844763192,60,114,52,42,8,59,17,0,0,2,32,5
"62","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",62,0.137527722476337,0.145936844763192,12,23,8,9,3,18,6,0,0,2,8,4
"63","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",63,0.342174116673614,-0.103290472189244,5,10,0,1,0,5,2,0,0,0,2,1
"64","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",64,0.228298774396378,-0.118618743527708,3,8,4,6,0,4,5,0,0,0,4,1
"65","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",65,0.194719191734015,0.138306598932783,11,29,10,16,2,15,7,0,0,0,9,1
"66","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",66,0.137527722476337,0.145936844763192,10,14,6,7,1,13,4,0,0,1,6,3
"67","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",67,0.228298774396378,-0.118618743527708,14,22,10,9,0,14,2,0,0,0,6,1
"68","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",68,0.0770218295002934,0.154009118787789,6,12,5,2,2,10,3,0,1,1,2,3
"69","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",69,0.228298774396378,-0.118618743527708,8,11,4,5,0,4,3,0,0,0,1,2
"70","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",70,0.0673052010562504,-0.275825674659046,2,7,2,3,0,6,1,0,0,0,3,0
"71","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",71,0.0673052010562504,-0.275825674659046,1,6,4,4,0,2,4,0,0,0,4,0
"72","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",72,0.0496523672286079,0.0328662020004237,8,11,8,4,2,8,3,0,0,0,6,0
"73","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",73,0.16102163270314,-0.0815934323316437,5,6,5,5,0,4,1,0,0,1,2,2
"74","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",74,0.16102163270314,-0.0815934323316437,10,17,8,9,0,14,8,0,0,1,10,3
"75","2034","Waverley; Or, 'Tis Sixty Years Since","Scott, Walter","Historical Fiction",75,0.119827854584939,0.20987567245112,5,10,6,0,2,4,1,0,0,1,4,1
