"","id","title","author","genre","sentence","x","y","DET","NOUN","VERB","ADJ","PROPN","ADP","AUX","CONJ","INTJ","NUM","PRON","SCONJ"
"1","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",1,0.373423842064686,0.285410107219358,0,3,1,0,1,1,0,0,0,0,1,0
"2","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",2,-0.329144245751706,-0.179272925348858,8,9,4,2,0,6,1,0,0,0,0,2
"3","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",3,-0.0535898851351236,0.109282529730609,4,10,3,2,0,5,3,0,0,3,2,0
"4","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",4,-0.205109918775218,-0.150606354255086,4,3,5,2,0,5,2,0,0,0,4,2
"5","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",5,-0.265337883774574,0.427939107961273,1,6,2,2,0,5,0,0,0,0,0,0
"6","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",6,0.104295172268642,0.249102311105439,0,3,1,1,0,2,0,0,0,0,1,0
"7","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",7,-0.0942525087751588,0.111779921199925,3,8,2,1,0,4,3,0,0,0,3,0
"8","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",8,-0.0966673849294234,-0.0674877540328492,3,6,6,1,1,3,2,0,0,2,4,2
"9","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",9,-0.205109918775218,-0.150606354255086,2,4,5,3,0,2,5,0,0,0,7,3
"10","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",10,-0.0810865538223498,0.157796637338795,4,5,1,2,1,4,1,0,0,1,0,0
"11","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",11,-0.0942525087751588,0.111779921199925,2,3,2,3,0,3,4,0,0,0,1,0
"12","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",12,0.00160421549793313,0.14582586023463,4,3,3,1,2,2,2,0,0,1,1,0
"13","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",13,-0.0314860040357555,0.375418241067783,6,9,4,4,1,6,0,0,0,0,3,0
"14","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",14,-0.0535898851351236,0.109282529730609,4,9,2,6,0,8,1,0,0,1,3,0
"15","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",15,-0.205109918775218,-0.150606354255086,3,6,3,2,0,2,2,0,0,0,2,1
"16","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",16,0.0404531278319542,0.0876376541170449,2,4,3,0,0,2,1,0,0,0,2,0
"17","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",17,-0.205109918775218,-0.150606354255086,5,11,14,5,0,4,3,0,0,0,1,1
"18","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",18,-0.0942525087751588,0.111779921199925,6,8,4,2,0,8,3,0,0,0,1,0
"19","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",19,-0.125677272989132,0.16722461560928,1,2,3,1,1,1,1,0,0,0,0,0
"20","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",20,-0.0270763176079657,0.152578994083284,2,9,2,1,1,5,3,0,0,0,5,0
"21","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",21,-0.0535898851351236,0.109282529730609,8,11,5,5,0,11,2,0,0,1,5,0
"22","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",22,0.00160421549793313,0.14582586023463,3,6,4,2,1,4,1,0,0,1,1,0
"23","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",23,-0.110593174802112,0.364959197201281,2,4,3,3,0,4,0,0,0,0,2,0
"24","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",24,-0.205109918775218,-0.150606354255086,2,8,3,6,0,5,2,0,0,0,4,2
"25","6903","Miss Ludington's Sister","Bellamy, Edward","Science Fiction",25,-0.0942525087751588,0.111779921199925,3,2,3,3,0,3,2,0,0,0,3,0
