"","id","title","author","genre","sentence","x","y","DET","NOUN","VERB","ADJ","PROPN","ADP","AUX","CONJ","INTJ","NUM","PRON","SCONJ"
"1","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",1,-0.147003530914392,-0.304491543596114,1,9,2,0,3,2,0,0,0,1,2,0
"2","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",2,0.245002929056807,-0.136297479359887,3,8,0,1,1,5,1,0,0,0,3,0
"3","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",3,-0.0507068780048892,0.199720492712125,1,4,0,0,0,0,1,0,0,0,1,0
"4","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",4,0.129252199266589,-0.430936898795144,2,4,1,1,1,1,0,0,0,0,0,0
"5","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",5,0.209700629565449,0.0473040852501053,6,8,6,9,1,3,1,0,0,3,1,1
"6","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",6,0.102278454509891,-0.0812431462848759,2,4,2,4,2,3,2,0,0,0,1,0
"7","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",7,0.102278454509891,-0.0812431462848759,5,11,3,7,2,4,1,0,0,0,3,0
"8","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",8,-0.0136739221584717,-0.0853697856594699,4,4,4,0,1,2,1,0,0,0,3,0
"9","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",9,0.0472996936022395,-0.0161510424766392,2,9,4,3,0,5,1,0,0,0,5,0
"10","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",10,-0.0843403034311813,-0.296393416169202,4,4,2,2,0,5,0,0,0,0,1,0
"11","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",11,0.129252199266589,-0.430936898795144,7,7,3,3,2,5,0,0,0,0,0,0
"12","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",12,0.243685986793685,0.0379544398198688,2,5,5,3,2,3,1,0,0,0,2,1
"13","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",13,0.0472996936022395,-0.0161510424766392,2,3,3,1,0,4,2,0,0,0,1,0
"14","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",14,0.0802288945100497,-0.0576104751285304,5,6,4,1,1,5,1,0,0,1,2,0
"15","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",15,0.243685986793685,0.0379544398198688,4,10,8,3,2,3,4,0,0,0,6,1
"16","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",16,0.243685986793685,0.0379544398198688,6,12,1,7,2,3,2,0,0,0,5,1
"17","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",17,0.213255512534964,0.109809728915169,3,1,6,3,0,2,2,0,0,0,5,3
"18","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",18,-0.00270171996051995,-0.330749767136821,3,6,2,4,1,3,0,0,0,0,3,0
"19","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",19,0.0472996936022395,-0.0161510424766392,3,5,3,2,0,2,1,0,0,0,1,0
"20","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",20,-0.102927248751154,-0.107275624615411,0,1,1,2,1,2,0,0,3,0,4,0
"21","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",21,0.15039360480013,0.266024937020752,0,3,0,3,1,0,1,0,0,0,4,0
"22","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",22,0.213255512534964,0.109809728915169,3,6,8,4,0,5,2,0,0,0,6,1
"23","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",23,0.178875168310115,0.112214302827065,9,10,5,8,0,8,3,0,0,2,4,1
"24","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",24,0.243685986793685,0.0379544398198688,3,9,5,7,1,3,4,0,0,0,7,1
"25","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",25,0.213255512534964,0.109809728915169,5,7,5,8,0,6,1,0,0,0,2,1
"26","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",26,0.208790513928487,0.0786402816375852,1,0,1,1,0,0,0,0,0,0,1,1
"27","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",27,0.213255512534964,0.109809728915169,7,5,8,3,0,6,4,0,0,0,10,4
"28","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",28,0.2303789816289,-0.13147402758459,7,10,1,2,1,3,1,0,0,0,0,0
"29","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",29,0.0344725893198475,0.0752491227129667,0,3,3,1,1,2,1,0,0,1,2,0
"30","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",30,-0.120585899906303,-0.361635406668681,0,4,0,0,2,2,0,0,0,0,1,0
"31","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",31,-0.0860299151536807,-0.235272800413283,1,4,1,3,0,3,0,0,0,1,2,0
"32","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",32,0.0293662837158749,0.00229919959821995,10,13,7,12,0,7,2,0,0,1,1,0
"33","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",33,0.0472996936022395,-0.0161510424766392,2,4,1,2,0,4,1,0,0,0,2,0
"34","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",34,0.209700629565449,0.0473040852501053,9,11,6,9,3,7,6,0,0,1,2,2
"35","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",35,-0.155476188485344,-0.377148616549171,2,3,1,0,1,2,0,0,0,0,2,0
"36","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",36,-0.0143849531515396,-0.272974684479439,1,1,2,2,1,3,0,0,0,1,1,0
"37","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",37,0.0472996936022395,-0.0161510424766392,4,5,3,2,0,3,1,0,0,0,3,0
"38","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",38,0.156322277300507,0.140658555056766,0,1,0,1,0,1,1,0,0,0,1,0
"39","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",39,0.0472996936022395,-0.0161510424766392,1,5,1,1,0,3,3,0,0,0,4,0
"40","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",40,0.243685986793685,0.0379544398198688,3,3,6,7,2,5,3,0,0,0,3,2
"41","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",41,0.2303789816289,-0.13147402758459,1,1,1,1,1,1,1,0,0,0,0,0
"42","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",42,0.187587181756475,-0.0639050533582659,2,5,1,3,0,1,1,0,0,0,0,0
"43","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",43,0.0472996936022395,-0.0161510424766392,2,3,1,1,0,1,1,0,0,0,1,0
"44","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",44,-0.0775318959592179,-0.199126852016207,0,2,1,1,1,2,0,0,0,0,1,0
"45","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",45,0.175731628820881,0.375113857000255,0,1,3,1,2,0,1,0,0,0,1,1
"46","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",46,-0.0903327985234949,0.0871497930407027,0,4,1,0,1,2,1,0,0,0,1,0
"47","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",47,0.102278454509891,-0.0812431462848759,2,3,2,4,2,1,2,0,0,0,1,0
"48","9488","The Line of Love; Dizain des Mariages","Cabell, James Branch","Fantasy",48,0.243685986793685,0.0379544398198688,9,11,5,3,1,7,3,0,0,0,5,1
