"","id","title","author","genre","sentence","x","y","DET","NOUN","VERB","ADJ","PROPN","ADP","AUX","CONJ","INTJ","NUM","PRON","SCONJ"
"1","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",1,0.0240851266859926,0.203502395282429,2,7,1,0,0,5,0,0,0,0,1,0
"2","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",2,-0.505858831905658,0.457753026919903,1,1,0,1,0,0,0,0,0,0,0,0
"3","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",3,0.0259055433767876,0.126321734003848,0,1,0,0,0,1,0,0,0,0,2,0
"4","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",4,-0.126987142549129,0.340115065388347,1,2,1,0,0,1,0,0,0,0,0,0
"5","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",5,-0.227929223681593,-0.29009526860896,1,1,0,0,0,0,1,0,0,0,0,0
"6","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",6,-0.126987142549129,0.340115065388347,2,2,1,0,0,1,0,0,0,0,0,0
"7","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",7,-0.421419148621365,0.468619130413376,1,2,0,0,0,1,0,0,0,0,0,0
"8","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",8,0.262040358996928,-0.533208946533655,0,2,1,0,0,0,1,0,0,0,0,0
"9","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",9,0.430100173281108,-0.134350984342191,0,1,1,0,1,0,1,0,0,0,0,0
"10","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",10,0.147630398331124,0.274183486954421,1,2,1,0,0,0,0,0,0,0,0,0
"11","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",11,-0.401988311674496,0.344657588336184,0,3,0,1,0,0,0,0,0,0,0,0
"12","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",12,-0.617104065226715,0.477792220362458,1,2,0,1,0,1,0,0,0,0,0,0
"13","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",13,0.578245533680676,0.0693032783879602,0,2,1,0,0,0,0,0,0,0,0,0
"14","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",14,-0.505858831905658,0.457753026919903,1,2,0,1,0,0,0,0,0,0,0,0
"15","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",15,-0.584938796179626,0.409074992454164,0,1,0,1,0,2,0,0,0,0,0,0
"16","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",16,0.344292702781755,0.471193340773866,1,2,1,0,1,0,0,0,0,0,0,0
"17","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",17,0.353623820154315,-0.485643781185551,0,1,1,0,0,0,1,0,0,0,2,0
"18","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",18,0.578245533680676,0.0693032783879602,0,2,1,0,0,0,0,0,0,0,0,0
"19","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",19,-0.421419148621365,0.468619130413376,1,2,0,0,0,1,0,0,0,0,0,0
"20","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",20,-0.275328786748057,0.360956743576393,0,3,0,0,0,1,0,0,0,0,0,0
"21","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",21,-0.421419148621365,0.468619130413376,2,3,0,0,0,2,0,0,0,0,0,0
"22","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",22,0.0346023992168509,0.478016970661034,1,1,1,1,1,0,0,0,0,0,0,0
"23","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",23,-0.156708840337105,0.433973795275002,1,2,0,0,0,0,0,0,0,0,0,0
"24","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",24,-0.126987142549129,0.340115065388347,1,2,1,0,0,1,0,0,0,0,0,0
"25","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",25,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"26","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",26,0.147630398331124,0.274183486954421,1,2,1,0,0,0,0,0,0,0,0,0
"27","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",27,0.578245533680676,0.0693032783879602,0,2,1,0,0,0,0,0,0,0,0,0
"28","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",28,-0.505858831905658,0.457753026919903,1,2,0,1,0,0,0,0,0,0,0,0
"29","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",29,0.147630398331124,0.274183486954421,1,2,1,0,0,0,0,0,0,0,0,0
"30","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",30,-0.421419148621365,0.468619130413376,1,3,0,0,0,1,0,0,0,0,0,0
"31","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",31,-0.0649779444812153,0.105851621559646,3,8,5,3,1,4,1,0,0,0,5,0
"32","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",32,-0.105202529068402,0.00744229113208321,2,7,4,2,2,3,1,0,0,0,6,2
"33","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",33,0.0155112222875007,0.100477548283274,1,2,3,2,1,3,2,0,1,0,3,0
"34","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",34,0.338104362974497,-0.708859603734956,0,0,1,0,0,0,1,0,0,0,2,0
"35","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",35,0.208506376449486,0.0833920180812008,0,1,2,0,0,1,0,0,0,0,1,0
"36","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",36,-0.187582150197031,-0.0932449817387671,7,7,3,3,0,1,2,0,0,1,2,2
"37","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",37,-0.228137098261832,-0.216671504061008,0,0,1,2,0,1,3,0,0,0,2,0
"38","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",38,-0.207729024569053,-0.0307728471078619,1,1,2,1,0,4,2,0,0,0,5,0
"39","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",39,-0.105202529068402,0.00744229113208321,5,9,4,1,2,6,3,0,0,0,3,3
"40","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",40,0.339466516305482,-0.246043520163435,0,1,2,0,0,0,0,0,0,0,3,1
"41","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",41,-0.00218987578365969,-0.180383601272607,1,1,4,0,0,2,2,0,1,0,5,2
"42","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",42,-0.0967062232437866,-0.214364824607594,4,8,5,0,0,2,2,0,0,0,5,1
"43","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",43,-0.0753959735639636,0.0223018066583297,10,13,4,3,2,8,2,0,0,1,2,1
"44","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",44,-0.0649779444812153,0.105851621559646,1,2,3,1,1,3,1,0,0,0,1,0
"45","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",45,-0.105202529068402,0.00744229113208321,3,5,5,2,2,4,4,0,0,0,6,1
"46","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",46,0.0977621798847201,0.0487859260382089,2,1,3,0,1,1,2,0,0,0,4,0
"47","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",47,-0.0649779444812153,0.105851621559646,1,1,3,1,2,2,2,0,0,0,2,0
"48","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",48,0.325662873144416,0.566923225544267,1,0,1,0,1,0,0,0,0,0,0,0
"49","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",49,0.0321670066783926,-0.0547913587526196,1,3,1,0,2,1,1,0,0,0,3,1
"50","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",50,-0.127267165090973,0.239837273288057,1,2,2,2,0,2,0,0,0,1,4,0
"51","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",51,0.103248375616333,-0.00641848943181156,0,1,1,2,1,0,1,0,0,0,0,0
"52","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",52,-0.187582150197031,-0.0932449817387671,4,7,5,3,0,4,2,0,0,1,9,1
"53","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",53,0.12885323857079,-0.0600460353132794,1,1,1,0,0,0,0,0,0,0,2,1
"54","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",54,-0.231618992768166,-0.125928306779086,0,0,0,1,1,1,3,0,0,0,4,1
"55","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",55,0.232989188593504,-0.0570737369699801,0,1,3,0,2,1,1,0,0,0,2,0
"56","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",56,0.0240851266859926,0.203502395282429,2,3,4,0,0,1,0,0,0,0,3,0
"57","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",57,0.0977621798847201,0.0487859260382089,2,3,3,0,2,4,1,0,0,0,1,0
"58","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",58,0.0685504340571557,0.225505452488681,0,1,2,0,0,1,0,0,0,0,0,0
"59","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",59,0.487148176264284,-0.266088977243166,0,0,1,0,1,0,1,0,0,0,1,0
"60","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",60,0.287636724876036,-0.253035080180463,0,0,2,0,0,0,0,0,0,2,3,1
"61","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",61,0.109649785646128,0.0621923660827513,1,3,5,0,3,1,4,0,0,1,7,0
"62","7473","Lost on the Moon; Or, in Quest of the Field of Diamonds","Rockwood, Roy","Science Fiction",62,-0.105202529068402,0.00744229113208321,4,9,17,5,3,3,3,0,0,0,10,2
