"","id","title","author","genre","sentence","x","y","DET","NOUN","VERB","ADJ","PROPN","ADP","AUX","CONJ","INTJ","NUM","PRON","SCONJ"
"1","4994","Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy","Science Fiction",1,-0.26434857124469,0.468458092154317,2,3,2,3,0,1,0,0,0,0,0,0
"2","4994","Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy","Science Fiction",2,-0.104781863555678,0.478653335202452,8,15,0,1,1,6,0,0,0,2,0,0
"3","4994","Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy","Science Fiction",3,0.0180220860731454,0.436338550017192,12,24,2,7,1,8,0,0,0,2,0,0
"4","4994","Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy","Science Fiction",4,0.00418601744853561,0.00463890799264892,25,71,21,13,6,16,2,0,0,6,5,1
"5","4994","Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy","Science Fiction",5,-0.193658942322959,-0.0237402267556096,1,1,2,1,0,3,2,0,0,0,3,0
"6","4994","Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy","Science Fiction",6,-0.0417553139990596,0.0449227924382766,3,7,2,2,1,3,1,0,0,0,3,0
"7","4994","Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy","Science Fiction",7,0.0225763896820869,0.212430396128243,1,10,4,2,1,2,0,0,0,0,2,1
"8","4994","Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy","Science Fiction",8,-0.0427185777757641,-0.0155695980696438,1,6,4,1,1,2,2,0,0,0,3,2
"9","4994","Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy","Science Fiction",9,-0.00412568827764934,0.338600476863622,1,3,1,0,0,1,0,0,0,0,0,0
"10","4994","Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy","Science Fiction",10,0.302160566257759,0.318801261608847,1,1,1,0,0,0,0,0,0,0,0,0
"11","4994","Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy","Science Fiction",11,0.102941164858142,0.137099882209274,1,1,2,0,0,1,0,0,0,0,3,0
"12","4994","Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy","Science Fiction",12,-0.318951397307046,-0.703491308477635,0,0,0,0,0,1,2,0,0,0,1,0
"13","4994","Five Thousand Miles Underground; Or, the Mystery of the Centre of the Earth","Rockwood, Roy","Science Fiction",13,-0.0427185777757641,-0.0155695980696438,3,2,6,1,3,5,1,0,0,0,3,2
