"","id","title","author","genre","sentence","x","y","DET","NOUN","VERB","ADJ","PROPN","ADP","AUX","CONJ","INTJ","NUM","PRON","SCONJ"
"1","1751","Twilight Land","Pyle, Howard","Fantasy",1,-0.00756285571157164,-0.057343800297082,13,27,11,11,4,10,3,0,0,0,2,0
"2","1751","Twilight Land","Pyle, Howard","Fantasy",2,0.0832429107836187,-0.3806943978857,0,3,2,0,0,1,1,0,0,0,5,0
"3","1751","Twilight Land","Pyle, Howard","Fantasy",3,-0.00756285571157164,-0.057343800297082,8,14,4,4,1,4,2,0,0,0,6,0
"4","1751","Twilight Land","Pyle, Howard","Fantasy",4,0.180087060076509,-0.0123066668855618,1,1,1,3,0,0,1,0,0,0,0,0
"5","1751","Twilight Land","Pyle, Howard","Fantasy",5,0.453078785892156,-0.348019790238268,0,3,1,0,0,0,1,0,1,0,2,1
"6","1751","Twilight Land","Pyle, Howard","Fantasy",6,0.0832429107836187,-0.3806943978857,0,1,3,0,0,1,1,0,0,0,4,0
"7","1751","Twilight Land","Pyle, Howard","Fantasy",7,0.182511455385333,-0.311836683556331,0,2,0,0,0,1,1,0,0,0,2,0
"8","1751","Twilight Land","Pyle, Howard","Fantasy",8,0.0770513039191166,-0.0847078432700301,2,6,2,2,0,0,2,0,0,0,1,0
"9","1751","Twilight Land","Pyle, Howard","Fantasy",9,0.0818677602516305,0.113187228723218,5,5,2,6,0,6,1,0,0,0,0,0
"10","1751","Twilight Land","Pyle, Howard","Fantasy",10,0.0818677602516305,0.113187228723218,3,2,2,1,0,2,1,0,0,0,0,0
"11","1751","Twilight Land","Pyle, Howard","Fantasy",11,0.303566642001445,0.148647980193841,2,2,0,3,0,0,2,0,0,0,0,0
"12","1751","Twilight Land","Pyle, Howard","Fantasy",12,-0.0380974528681254,0.0626058003413296,5,8,1,0,0,4,0,0,0,0,1,1
"13","1751","Twilight Land","Pyle, Howard","Fantasy",13,-0.247636066898048,0.0932908929406349,6,4,4,5,1,4,0,0,0,2,3,0
"14","1751","Twilight Land","Pyle, Howard","Fantasy",14,-0.0334008010741179,-0.343423635723344,2,1,3,0,1,2,2,0,0,0,3,0
"15","1751","Twilight Land","Pyle, Howard","Fantasy",15,-0.00756285571157164,-0.057343800297082,3,3,4,1,1,4,1,0,0,0,2,0
"16","1751","Twilight Land","Pyle, Howard","Fantasy",16,0.128983242234252,-0.54662929735216,1,0,2,0,1,0,1,0,0,0,2,0
"17","1751","Twilight Land","Pyle, Howard","Fantasy",17,0.20867013682025,0.055541750497866,5,5,10,3,3,7,1,0,0,0,5,1
