"","id","title","author","genre","sentence","x","y","DET","NOUN","VERB","ADJ","PROPN","ADP","AUX","CONJ","INTJ","NUM","PRON","SCONJ"
"1","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",1,-0.128632501567346,-0.412241046343965,1,2,0,2,1,2,0,0,0,0,1,0
"2","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",2,0.214598401494293,-1.0902147008691,0,1,0,0,1,0,0,0,0,0,0,0
"3","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",3,-0.374794911072425,0.131048352355493,2,2,0,2,0,1,0,0,0,0,0,0
"4","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",4,-0.461628650661813,0.173220459370271,2,3,1,3,0,2,0,0,0,1,0,0
"5","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",5,0.00674453300790184,0.375467497672325,3,4,0,2,0,2,1,0,0,0,0,0
"6","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",6,-0.225333454963632,-0.402714438873831,3,4,1,1,1,2,0,0,0,0,0,0
"7","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",7,-0.0123647326234188,-0.164769864575566,5,7,1,2,3,4,1,0,0,0,1,0
"8","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",8,0.282692516646882,-0.0984641823213175,3,6,1,1,1,6,1,0,0,0,2,1
"9","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",9,-0.435655906357949,0.112043770560062,5,7,4,4,0,7,0,0,0,1,2,0
"10","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",10,-0.0123647326234188,-0.164769864575566,7,7,4,5,1,8,1,0,0,0,4,0
"11","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",11,-0.0123647326234188,-0.164769864575566,3,4,1,1,2,3,2,0,0,0,2,0
"12","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",12,0.192128571800194,0.232055710536589,9,16,5,6,0,10,3,0,0,0,4,2
"13","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",13,0.0258430827924879,-0.151877507757619,3,1,2,4,1,3,1,0,0,0,0,0
"14","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",14,-0.0566094399728943,-0.0672414280360539,4,5,1,4,1,4,4,0,0,1,2,0
"15","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",15,-0.23311716718808,-0.381614713649169,7,7,7,3,1,8,0,0,0,0,6,0
"16","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",16,0.192128571800194,0.232055710536589,5,6,5,4,0,6,2,0,0,0,3,2
"17","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",17,0.282692516646882,-0.0984641823213175,6,5,2,5,1,7,1,0,0,0,3,1
"18","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",18,-0.23311716718808,-0.381614713649169,4,3,6,2,1,3,0,0,0,0,2,0
"19","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",19,-0.461628650661813,0.173220459370271,4,6,2,1,0,2,0,0,0,1,0,0
"20","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",20,0.282692516646882,-0.0984641823213175,1,1,5,3,2,4,3,0,0,0,2,1
"21","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",21,-0.15801741948682,0.203494915511434,3,2,1,1,0,2,1,0,0,0,1,0
"22","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",22,0.192128571800194,0.232055710536589,3,5,4,3,0,5,1,0,0,0,3,1
"23","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",23,0.125162386181428,0.285492416508084,1,4,7,4,0,5,2,0,0,1,6,1
"24","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",24,-0.23311716718808,-0.381614713649169,2,2,1,2,1,2,0,0,0,0,1,0
"25","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",25,0.282692516646882,-0.0984641823213175,2,5,3,1,2,6,2,0,0,0,3,1
"26","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",26,0.262637164472265,0.28694768327366,1,2,3,1,0,0,1,0,0,0,4,2
"27","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",27,0.213366555105324,-0.0173191576611813,8,11,7,7,4,9,2,0,0,1,4,1
"28","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",28,0.282692516646882,-0.0984641823213175,20,24,10,13,8,17,2,0,0,0,9,2
"29","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",29,0.213366555105324,-0.0173191576611813,8,5,4,2,1,7,1,0,0,1,1,1
"30","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",30,0.344425285635877,-0.140907838211465,3,4,5,0,2,4,2,0,0,0,2,1
"31","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",31,0.282692516646882,-0.0984641823213175,2,4,6,2,1,4,1,0,0,0,6,1
"32","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",32,0.282692516646882,-0.0984641823213175,6,3,9,5,2,6,1,0,0,0,6,2
"33","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",33,0.282692516646882,-0.0984641823213175,7,13,7,6,3,9,4,0,0,0,9,2
"34","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",34,0.125162386181428,0.285492416508084,4,5,9,4,0,3,5,0,0,1,6,5
"35","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",36,-0.0123647326234188,-0.164769864575566,1,5,2,2,1,1,2,0,0,0,2,0
"37","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",37,0.213366555105324,-0.0173191576611813,10,13,12,8,1,7,2,0,0,1,2,1
"38","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",38,0.282692516646882,-0.0984641823213175,18,21,12,11,4,17,3,0,0,0,9,3
"39","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",39,0.282692516646882,-0.0984641823213175,11,14,14,14,2,13,4,0,0,0,9,1
"40","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",40,0.192128571800194,0.232055710536589,6,10,6,5,0,7,1,0,0,0,5,1
"41","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",41,-0.15801741948682,0.203494915511434,7,12,5,4,0,6,1,0,0,0,1,0
"42","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",42,-0.23311716718808,-0.381614713649169,5,5,7,1,1,7,0,0,0,0,1,0
"43","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",43,0.282692516646882,-0.0984641823213175,9,18,6,8,4,13,1,0,0,0,7,3
"44","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",44,0.282692516646882,-0.0984641823213175,11,19,13,7,4,11,3,0,0,0,5,6
"45","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",45,0.282692516646882,-0.0984641823213175,5,11,6,4,3,4,1,0,0,0,4,2
"46","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",46,0.192128571800194,0.232055710536589,3,5,7,1,0,3,6,0,0,0,6,3
"47","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",48,0.282692516646882,-0.0984641823213175,8,11,6,5,1,8,2,0,0,0,4,3
"49","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",49,0.192128571800194,0.232055710536589,5,6,7,2,0,4,1,0,0,0,5,1
"50","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",50,-0.0123647326234188,-0.164769864575566,4,4,2,3,2,5,3,0,0,0,3,0
"51","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",51,-0.0123647326234188,-0.164769864575566,4,5,4,3,2,5,1,0,0,0,2,0
"52","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",52,0.282692516646882,-0.0984641823213175,6,8,7,6,3,8,1,0,0,0,4,2
"53","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",53,0.192128571800194,0.232055710536589,2,3,4,1,0,1,2,0,0,0,5,3
"54","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",54,0.192128571800194,0.232055710536589,5,7,5,5,0,4,2,0,0,0,3,2
"55","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",55,-0.439837374289491,0.0118867216067313,6,6,6,4,0,5,0,0,0,0,5,0
"56","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",56,0.282692516646882,-0.0984641823213175,8,8,5,5,2,6,1,0,0,0,2,1
"57","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",57,0.213366555105324,-0.0173191576611813,6,11,6,4,4,11,5,0,0,1,5,2
"58","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",58,0.192128571800194,0.232055710536589,2,9,4,4,0,5,4,0,0,0,7,1
"59","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",59,0.282692516646882,-0.0984641823213175,5,6,5,3,1,6,1,0,0,0,2,2
"60","3687","The Ruby of Kishmoor","Pyle, Howard","Fantasy",60,0.0684413444920648,-0.268621834292984,1,0,2,1,2,1,1,0,0,0,3,0
