"","id","title","author","genre","sentence","x","y","DET","NOUN","VERB","ADJ","PROPN","ADP","AUX","CONJ","INTJ","NUM","PRON","SCONJ"
"1","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",1,0.477409728049854,-0.587935306541099,0,4,0,0,1,1,0,0,0,0,0,0
"2","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",2,-0.0767844180362657,0.229864544532969,5,19,4,4,0,5,2,0,0,0,3,0
"3","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",3,0.0515945768351704,0.249547970013363,0,4,1,0,0,2,2,0,0,0,0,0
"4","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",4,-0.261496969502289,0.0865740400214479,4,8,3,1,0,6,2,0,0,0,2,1
"5","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",5,-0.205425804406485,0.0449381196172565,5,8,3,5,0,5,2,0,0,1,0,1
"6","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",6,-0.0767844180362657,0.229864544532969,4,7,4,3,0,4,1,0,0,0,2,0
"7","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",7,-0.0767844180362657,0.229864544532969,5,13,6,7,0,7,1,0,0,0,2,0
"8","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",8,-0.129108556225548,-0.154063221055311,7,13,8,8,1,6,4,0,0,1,4,2
"9","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",9,-0.194426967179356,0.0753790708688928,7,9,5,3,0,12,2,0,0,1,5,1
"10","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",10,-0.261496969502289,0.0865740400214479,8,13,7,9,0,9,2,0,0,0,7,1
"11","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",11,-0.0767844180362657,0.229864544532969,3,9,5,3,0,4,3,0,0,0,6,0
"12","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",12,-0.181468734851064,-0.169605725355729,9,14,13,8,1,14,5,0,0,0,14,1
"13","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",13,-0.261496969502289,0.0865740400214479,3,2,5,3,0,3,3,0,0,0,3,1
"14","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",14,-0.261496969502289,0.0865740400214479,6,8,5,7,0,7,3,0,0,0,2,1
"15","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",15,-0.261496969502289,0.0865740400214479,5,6,5,2,0,5,3,0,0,0,1,3
"16","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",16,-0.129108556225548,-0.154063221055311,7,11,8,5,1,11,3,0,0,2,4,1
"17","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",17,0.0292665852787744,-0.0693525243326561,4,6,12,8,1,8,4,0,0,2,4,0
"18","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",18,-0.194426967179356,0.0753790708688928,5,6,3,5,0,5,4,0,0,1,3,2
"19","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",19,-0.0767844180362657,0.229864544532969,8,10,3,4,0,5,1,0,0,0,6,0
"20","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",20,-0.122001263421164,0.0688243990554128,3,8,4,3,0,3,0,0,0,0,1,1
"21","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",21,-0.0767844180362657,0.229864544532969,3,7,9,3,0,3,2,0,0,0,4,0
"22","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",22,-0.0767844180362657,0.229864544532969,2,8,3,6,0,7,2,0,0,0,2,0
"23","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",23,0.00395749792388453,-0.132699816789191,2,4,3,2,1,3,1,0,0,0,0,0
"24","2516","Redgauntlet: A Tale Of The Eighteenth Century","Scott, Walter","Historical Fiction",24,0.284271665213166,-0.419494256309593,2,3,0,0,2,1,0,0,0,0,0,0
