"","id","title","author","genre","sentence","x","y","DET","NOUN","VERB","ADJ","PROPN","ADP","AUX","CONJ","INTJ","NUM","PRON","SCONJ"
"1","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",1,0.150658588331974,0.344902139526616,5,7,1,4,2,6,0,0,0,0,0,0
"2","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",3,0.181353062442495,0.26946189925332,1,1,0,1,0,1,0,0,0,0,0,0
"4","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",4,0.0457931359583087,0.16136384813047,2,2,2,2,0,2,1,0,0,0,0,0
"5","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",5,-0.024597048508594,0.251753879911641,4,3,4,2,1,4,1,0,0,0,0,0
"6","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",6,-0.0281241783302447,-0.288398939884151,4,7,3,0,5,5,1,0,0,1,0,1
"7","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",7,1.08451330452104,-0.572350593797619,0,1,0,0,0,0,0,0,0,1,0,0
"8","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",8,0.35505263900235,0.198993929777618,0,5,4,1,0,1,0,0,0,0,0,0
"9","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",9,0.469609035646793,0.243274406522995,0,2,0,0,3,0,0,0,0,0,0,0
"10","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",10,0.529653193232932,-0.254261704602495,0,1,0,1,0,0,0,0,0,1,0,0
"11","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",11,-0.00881663532543488,0.395716006028426,1,0,2,1,0,1,0,0,0,0,0,0
"12","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",13,0.574029484577354,-0.116869038998856,0,1,0,0,3,0,0,0,0,1,0,0
"14","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",14,0.240974558918617,0.176036701016734,3,7,2,5,4,4,0,0,0,4,0,0
"15","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",15,-0.204432099028053,-0.19989525125271,9,19,6,8,0,11,7,0,0,0,6,3
"16","1152","The Story of the Volsungs (Volsunga Saga); with Excerpts from the Poetic Edda",NA,"Fantasy",16,0.0703956361347,0.0517598418200189,2,5,3,2,0,4,1,0,0,1,1,0
