"","id","title","author","genre","sentence","x","y","DET","NOUN","VERB","ADJ","PROPN","ADP","AUX","CONJ","INTJ","NUM","PRON","SCONJ"
"1","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",1,-0.0482567426776231,-0.247496210378973,2,4,0,1,3,2,0,0,0,0,0,0
"2","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",2,-0.169999958117609,-0.151227361731468,6,20,6,5,5,8,2,0,0,2,6,1
"3","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",4,0.109784094412773,-1.29730400582345,0,0,0,0,1,0,0,0,0,1,0,0
"5","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",5,-0.0715675846085798,-0.0861519420426655,3,6,2,3,1,3,1,0,0,0,2,0
"6","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",6,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"7","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",8,0.283036041633158,0.284418707682347,0,2,0,0,0,1,0,0,0,0,0,0
"9","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",9,-0.0996607952160948,-0.12912256716277,4,5,1,2,2,4,1,0,0,0,0,0
"10","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",10,0.533573797076423,-1.056940103273,0,1,0,0,1,0,0,0,0,0,0,0
"11","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",11,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"12","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",12,0.129382369340566,0.165638267378074,2,3,3,1,0,2,0,0,0,1,0,0
"13","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",13,-0.239945971250204,0.135291799291529,3,8,6,4,0,7,2,0,0,0,6,1
"14","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",14,-0.177176873811517,0.0900539264813367,9,15,10,8,0,7,3,0,0,1,10,1
"15","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",15,-0.239945971250204,0.135291799291529,2,8,3,5,0,4,3,0,0,0,8,1
"16","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",16,-0.177176873811517,0.0900539264813367,12,21,15,10,0,13,3,0,0,1,16,2
"17","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",17,-0.239945971250204,0.135291799291529,5,11,9,7,0,6,3,0,0,0,11,2
"18","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",18,-0.239945971250204,0.135291799291529,8,10,3,2,0,7,4,0,0,0,4,2
"19","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","1396","Rienzi, the Last of the Roman Tribunes","Lytton, Edward Bulwer Lytton, Baron","Historical Fiction",22,0.109784094412773,-1.29730400582345,0,0,0,0,2,0,0,0,0,2,0,0
